	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d
882	0.15927	0.19772	0.88516	0.14915	0.20486	1.35617	0.14525	0.22236	1.13496	0.07110	0.18166	0.80259	0.20992	-0.05935	0.73042	0.16029	0.10900	1.14988	0.18137	0.05307	0.93630	0.12322	-0.08320	0.64540	0.17496	0.06360	0.88451	0.16855	0.06281	1.36077	0.16733	0.08813	1.13658	0.08702	0.05418	0.79754
883	0.15936	0.19801	0.88517	0.14915	0.20614	1.35620	0.14532	0.22250	1.13474	0.07120	0.18198	0.80258	0.21057	-0.06043	0.72687	0.16005	0.10979	1.14513	0.18166	0.05311	0.93186	0.12390	-0.08445	0.64187	0.17522	0.06340	0.88459	0.16891	0.06236	1.36094	0.16767	0.08784	1.13682	0.08729	0.05391	0.79762
884	0.15945	0.19830	0.88520	0.14908	0.20753	1.35621	0.14541	0.22260	1.13449	0.07132	0.18225	0.80259	0.21112	-0.06150	0.72327	0.15997	0.11061	1.14033	0.18195	0.05315	0.92733	0.12452	-0.08574	0.63827	0.17544	0.06317	0.88468	0.16925	0.06186	1.36110	0.16800	0.08752	1.13707	0.08752	0.05361	0.79771
885	0.15954	0.19859	0.88525	0.14897	0.20890	1.35621	0.14550	0.22268	1.13426	0.07148	0.18247	0.80258	0.21156	-0.06254	0.71958	0.16010	0.11147	1.13547	0.18223	0.05314	0.92273	0.12505	-0.08702	0.63455	0.17564	0.06293	0.88476	0.16954	0.06137	1.36123	0.16831	0.08717	1.13730	0.08770	0.05328	0.79781
886	0.15963	0.19888	0.88532	0.14887	0.21013	1.35623	0.14558	0.22276	1.13412	0.07169	0.18263	0.80254	0.21189	-0.06354	0.71577	0.16044	0.11233	1.13053	0.18247	0.05308	0.91807	0.12549	-0.08824	0.63069	0.17580	0.06269	0.88483	0.16980	0.06104	1.36133	0.16857	0.08682	1.13744	0.08786	0.05296	0.79791
887	0.15973	0.19917	0.88537	0.14884	0.21113	1.35634	0.14564	0.22283	1.13411	0.07198	0.18275	0.80243	0.21213	-0.06446	0.71183	0.16085	0.11313	1.12548	0.18268	0.05295	0.91338	0.12585	-0.08933	0.62668	0.17594	0.06248	0.88489	0.17004	0.06100	1.36143	0.16878	0.08649	1.13747	0.08799	0.05269	0.79798
888	0.15987	0.19945	0.88537	0.14894	0.21182	1.35653	0.14569	0.22288	1.13425	0.07231	0.18283	0.80227	0.21230	-0.06528	0.70779	0.16121	0.11382	1.12031	0.18287	0.05279	0.90868	0.12612	-0.09024	0.62257	0.17605	0.06230	0.88494	0.17030	0.06126	1.36153	0.16897	0.08620	1.13739	0.08811	0.05249	0.79802
889	0.16003	0.19971	0.88531	0.14922	0.21211	1.35681	0.14573	0.22290	1.13453	0.07265	0.18289	0.80207	0.21245	-0.06601	0.70369	0.16140	0.11443	1.11504	0.18304	0.05265	0.90400	0.12630	-0.09097	0.61843	0.17613	0.06216	0.88498	0.17059	0.06175	1.36163	0.16919	0.08597	1.13725	0.08822	0.05235	0.79802
890	0.16022	0.19995	0.88519	0.14969	0.21200	1.35713	0.14577	0.22290	1.13490	0.07295	0.18297	0.80186	0.21257	-0.06664	0.69958	0.16138	0.11507	1.10972	0.18322	0.05257	0.89931	0.12642	-0.09156	0.61432	0.17617	0.06204	0.88499	0.17094	0.06234	1.36173	0.16942	0.08580	1.13709	0.08831	0.05225	0.79799
891	0.16042	0.20017	0.88504	0.15029	0.21151	1.35743	0.14583	0.22287	1.13529	0.07318	0.18311	0.80168	0.21269	-0.06719	0.69549	0.16117	0.11590	1.10440	0.18341	0.05258	0.89463	0.12650	-0.09206	0.61025	0.17617	0.06191	0.88499	0.17134	0.06296	1.36179	0.16965	0.08568	1.13694	0.08836	0.05217	0.79793
892	0.16060	0.20034	0.88488	0.15092	0.21072	1.35764	0.14594	0.22285	1.13562	0.07335	0.18331	0.80154	0.21281	-0.06772	0.69146	0.16084	0.11699	1.09912	0.18362	0.05267	0.88994	0.12658	-0.09255	0.60625	0.17615	0.06177	0.88498	0.17175	0.06357	1.36182	0.16987	0.08560	1.13679	0.08837	0.05210	0.79788
893	0.16077	0.20046	0.88475	0.15148	0.20974	1.35772	0.14610	0.22285	1.13586	0.07346	0.18355	0.80144	0.21295	-0.06824	0.68749	0.16042	0.11837	1.09389	0.18383	0.05283	0.88525	0.12670	-0.09306	0.60230	0.17612	0.06162	0.88496	0.17212	0.06415	1.36181	0.17004	0.08557	1.13666	0.08836	0.05203	0.79783
894	0.16092	0.20051	0.88466	0.15190	0.20866	1.35767	0.14631	0.22285	1.13598	0.07356	0.18375	0.80137	0.21311	-0.06879	0.68363	0.15997	0.11995	1.08871	0.18403	0.05304	0.88053	0.12686	-0.09358	0.59842	0.17608	0.06146	0.88494	0.17243	0.06467	1.36175	0.17017	0.08560	1.13653	0.08833	0.05193	0.79779
895	0.16108	0.20047	0.88461	0.15216	0.20755	1.35751	0.14658	0.22282	1.13598	0.07367	0.18384	0.80134	0.21332	-0.06938	0.67985	0.15949	0.12157	1.08355	0.18419	0.05324	0.87582	0.12706	-0.09405	0.59463	0.17605	0.06132	0.88490	0.17266	0.06511	1.36165	0.17027	0.08569	1.13640	0.08829	0.05184	0.79776
896	0.16125	0.20033	0.88461	0.15229	0.20645	1.35728	0.14687	0.22273	1.13589	0.07383	0.18377	0.80134	0.21358	-0.06998	0.67616	0.15901	0.12305	1.07838	0.18428	0.05341	0.87117	0.12729	-0.09445	0.59090	0.17605	0.06119	0.88484	0.17283	0.06545	1.36153	0.17035	0.08581	1.13628	0.08825	0.05177	0.79774
897	0.16146	0.20012	0.88464	0.15232	0.20547	1.35703	0.14718	0.22256	1.13572	0.07406	0.18354	0.80137	0.21387	-0.07058	0.67250	0.15856	0.12427	1.07322	0.18431	0.05353	0.86658	0.12754	-0.09476	0.58720	0.17607	0.06110	0.88478	0.17300	0.06570	1.36139	0.17042	0.08595	1.13615	0.08822	0.05173	0.79772
898	0.16171	0.19984	0.88472	0.15226	0.20478	1.35681	0.14747	0.22232	1.13549	0.07436	0.18319	0.80140	0.21415	-0.07116	0.66884	0.15815	0.12526	1.06810	0.18429	0.05359	0.86203	0.12779	-0.09503	0.58349	0.17614	0.06107	0.88470	0.17322	0.06586	1.36121	0.17047	0.08610	1.13599	0.08823	0.05175	0.79769
899	0.16199	0.19954	0.88481	0.15210	0.20458	1.35667	0.14770	0.22205	1.13523	0.07472	0.18278	0.80143	0.21437	-0.07173	0.66516	0.15776	0.12614	1.06302	0.18423	0.05360	0.85748	0.12799	-0.09530	0.57974	0.17625	0.06109	0.88461	0.17352	0.06596	1.36099	0.17052	0.08625	1.13580	0.08829	0.05185	0.79765
900	0.16227	0.19928	0.88491	0.15182	0.20501	1.35665	0.14782	0.22180	1.13495	0.07512	0.18234	0.80143	0.21450	-0.07228	0.66146	0.15739	0.12708	1.05798	0.18415	0.05357	0.85293	0.12813	-0.09558	0.57595	0.17637	0.06115	0.88451	0.17389	0.06599	1.36073	0.17056	0.08641	1.13559	0.08838	0.05199	0.79757
901	0.16253	0.19909	0.88499	0.15140	0.20606	1.35679	0.14780	0.22161	1.13470	0.07553	0.18192	0.80140	0.21453	-0.07280	0.65773	0.15700	0.12816	1.05299	0.18406	0.05349	0.84841	0.12819	-0.09588	0.57214	0.17648	0.06119	0.88439	0.17427	0.06596	1.36045	0.17061	0.08655	1.13539	0.08846	0.05216	0.79746
902	0.16274	0.19895	0.88502	0.15087	0.20758	1.35707	0.14764	0.22150	1.13448	0.07590	0.18153	0.80132	0.21446	-0.07325	0.65398	0.15654	0.12943	1.04804	0.18397	0.05336	0.84396	0.12817	-0.09620	0.56831	0.17656	0.06118	0.88428	0.17458	0.06587	1.36018	0.17068	0.08666	1.13522	0.08852	0.05231	0.79735
903	0.16290	0.19885	0.88500	0.15024	0.20931	1.35746	0.14737	0.22145	1.13432	0.07621	0.18117	0.80121	0.21436	-0.07363	0.65022	0.15601	0.13083	1.04316	0.18388	0.05317	0.83959	0.12811	-0.09651	0.56448	0.17660	0.06110	0.88419	0.17478	0.06579	1.35996	0.17075	0.08669	1.13508	0.08856	0.05239	0.79725
904	0.16301	0.19875	0.88491	0.14957	0.21097	1.35787	0.14704	0.22142	1.13419	0.07643	0.18084	0.80105	0.21424	-0.07397	0.64646	0.15542	0.13230	1.03834	0.18380	0.05293	0.83529	0.12802	-0.09678	0.56067	0.17663	0.06098	0.88411	0.17482	0.06577	1.35978	0.17077	0.08666	1.13495	0.08858	0.05240	0.79716
905	0.16309	0.19859	0.88478	0.14895	0.21229	1.35821	0.14670	0.22140	1.13407	0.07661	0.18048	0.80086	0.21415	-0.07427	0.64271	0.15485	0.13367	1.03358	0.18370	0.05268	0.83109	0.12793	-0.09702	0.55690	0.17666	0.06086	0.88406	0.17475	0.06584	1.35964	0.17073	0.08660	1.13483	0.08862	0.05236	0.79711
906	0.16319	0.19833	0.88463	0.14846	0.21307	1.35841	0.14640	0.22136	1.13396	0.07679	0.18007	0.80067	0.21410	-0.07458	0.63900	0.15435	0.13484	1.02887	0.18357	0.05245	0.82698	0.12787	-0.09727	0.55318	0.17671	0.06081	0.88403	0.17461	0.06598	1.35950	0.17062	0.08656	1.13470	0.08867	0.05230	0.79707
907	0.16335	0.19795	0.88448	0.14815	0.21317	1.35838	0.14621	0.22127	1.13385	0.07700	0.17957	0.80049	0.21411	-0.07492	0.63535	0.15394	0.13576	1.02421	0.18341	0.05223	0.82296	0.12789	-0.09761	0.54953	0.17677	0.06085	0.88400	0.17447	0.06613	1.35935	0.17045	0.08655	1.13456	0.08872	0.05226	0.79705
908	0.16358	0.19744	0.88436	0.14803	0.21260	1.35810	0.14615	0.22113	1.13373	0.07728	0.17898	0.80034	0.21420	-0.07532	0.63180	0.15361	0.13650	1.01960	0.18325	0.05201	0.81897	0.12802	-0.09814	0.54597	0.17681	0.06098	0.88396	0.17440	0.06625	1.35919	0.17029	0.08657	1.13441	0.08875	0.05223	0.79704
909	0.16386	0.19682	0.88426	0.14804	0.21151	1.35759	0.14619	0.22094	1.13360	0.07759	0.17829	0.80022	0.21439	-0.07582	0.62838	0.15333	0.13716	1.01506	0.18311	0.05179	0.81496	0.12829	-0.09894	0.54255	0.17681	0.06115	0.88390	0.17442	0.06633	1.35902	0.17017	0.08658	1.13424	0.08874	0.05222	0.79701
910	0.16415	0.19613	0.88416	0.14815	0.21021	1.35693	0.14631	0.22072	1.13341	0.07790	0.17754	0.80010	0.21466	-0.07641	0.62511	0.15311	0.13782	1.01059	0.18302	0.05160	0.81088	0.12868	-0.10002	0.53929	0.17677	0.06132	0.88383	0.17451	0.06638	1.35882	0.17010	0.08658	1.13406	0.08867	0.05222	0.79699
911	0.16439	0.19539	0.88402	0.14829	0.20910	1.35619	0.14643	0.22051	1.13313	0.07817	0.17674	0.79995	0.21497	-0.07710	0.62199	0.15292	0.13848	1.00619	0.18299	0.05148	0.80678	0.12915	-0.10132	0.53619	0.17667	0.06145	0.88376	0.17464	0.06639	1.35861	0.17006	0.08655	1.13387	0.08855	0.05223	0.79696
912	0.16458	0.19462	0.88382	0.14841	0.20850	1.35546	0.14652	0.22029	1.13273	0.07839	0.17593	0.79974	0.21530	-0.07783	0.61901	0.15274	0.13915	1.00186	0.18300	0.05143	0.80267	0.12965	-0.10270	0.53322	0.17653	0.06154	0.88371	0.17477	0.06641	1.35839	0.17003	0.08651	1.13367	0.08839	0.05227	0.79692
913	0.16472	0.19384	0.88354	0.14849	0.20850	1.35478	0.14658	0.22007	1.13221	0.07855	0.17509	0.79944	0.21562	-0.07857	0.61612	0.15255	0.13983	0.99762	0.18304	0.05144	0.79862	0.13014	-0.10406	0.53035	0.17637	0.06159	0.88366	0.17485	0.06646	1.35817	0.16997	0.08644	1.13346	0.08822	0.05232	0.79689
914	0.16484	0.19303	0.88318	0.14853	0.20900	1.35416	0.14665	0.21984	1.13161	0.07871	0.17423	0.79906	0.21595	-0.07931	0.61328	0.15233	0.14051	0.99347	0.18309	0.05144	0.79466	0.13060	-0.10534	0.52753	0.17619	0.06163	0.88363	0.17484	0.06658	1.35799	0.16987	0.08635	1.13324	0.08805	0.05239	0.79684
915	0.16500	0.19219	0.88277	0.14852	0.20975	1.35358	0.14673	0.21960	1.13098	0.07889	0.17334	0.79863	0.21628	-0.08006	0.61046	0.15205	0.14120	0.98939	0.18315	0.05136	0.79084	0.13104	-0.10650	0.52473	0.17601	0.06166	0.88357	0.17471	0.06681	1.35785	0.16976	0.08625	1.13303	0.08789	0.05245	0.79677
916	0.16521	0.19130	0.88234	0.14845	0.21052	1.35303	0.14683	0.21936	1.13036	0.07912	0.17239	0.79820	0.21660	-0.08081	0.60761	0.15172	0.14192	0.98540	0.18315	0.05117	0.78715	0.13144	-0.10755	0.52190	0.17583	0.06167	0.88349	0.17449	0.06716	1.35779	0.16965	0.08615	1.13283	0.08773	0.05248	0.79666
917	0.16549	0.19035	0.88192	0.14831	0.21119	1.35250	0.14695	0.21915	1.12977	0.07941	0.17136	0.79778	0.21687	-0.08156	0.60471	0.15136	0.14267	0.98148	0.18306	0.05087	0.78358	0.13176	-0.10852	0.51902	0.17567	0.06166	0.88339	0.17421	0.06757	1.35779	0.16956	0.08610	1.13266	0.08760	0.05246	0.79653
918	0.16583	0.18934	0.88152	0.14813	0.21176	1.35197	0.14709	0.21899	1.12920	0.07974	0.17021	0.79742	0.21705	-0.08228	0.60177	0.15099	0.14343	0.97761	0.18287	0.05051	0.78010	0.13198	-0.10942	0.51609	0.17553	0.06162	0.88329	0.17392	0.06795	1.35782	0.16948	0.08610	1.13255	0.08750	0.05239	0.79640
919	0.16621	0.18827	0.88115	0.14793	0.21235	1.35145	0.14725	0.21888	1.12864	0.08012	0.16897	0.79709	0.21711	-0.08298	0.59877	0.15068	0.14418	0.97376	0.18259	0.05013	0.77668	0.13209	-0.11029	0.51310	0.17542	0.06156	0.88321	0.17366	0.06821	1.35785	0.16941	0.08614	1.13248	0.08742	0.05229	0.79628
920	0.16664	0.18720	0.88080	0.14772	0.21306	1.35093	0.14743	0.21884	1.12804	0.08056	0.16762	0.79679	0.21707	-0.08366	0.59574	0.15040	0.14482	0.96988	0.18227	0.04980	0.77328	0.13210	-0.11115	0.51008	0.17534	0.06148	0.88315	0.17344	0.06833	1.35784	0.16936	0.08621	1.13242	0.08736	0.05220	0.79621
921	0.16712	0.18613	0.88045	0.14750	0.21399	1.35043	0.14765	0.21883	1.12738	0.08109	0.16620	0.79648	0.21697	-0.08435	0.59269	0.15013	0.14528	0.96593	0.18196	0.04954	0.76989	0.13204	-0.11204	0.50706	0.17530	0.06142	0.88312	0.17327	0.06836	1.35778	0.16936	0.08626	1.13235	0.08731	0.05219	0.79618
922	0.16766	0.18508	0.88008	0.14728	0.21516	1.34994	0.14788	0.21884	1.12666	0.08170	0.16470	0.79614	0.21685	-0.08507	0.58965	0.14980	0.14553	0.96191	0.18166	0.04935	0.76650	0.13196	-0.11297	0.50402	0.17527	0.06139	0.88310	0.17311	0.06838	1.35769	0.16940	0.08629	1.13226	0.08726	0.05226	0.79617
923	0.16824	0.18405	0.87968	0.14708	0.21649	1.34945	0.14813	0.21883	1.12588	0.08240	0.16312	0.79575	0.21671	-0.08581	0.58660	0.14937	0.14561	0.95787	0.18140	0.04921	0.76311	0.13190	-0.11393	0.50098	0.17527	0.06139	0.88309	0.17296	0.06842	1.35759	0.16949	0.08631	1.13215	0.08723	0.05237	0.79618
924	0.16885	0.18302	0.87924	0.14692	0.21789	1.34893	0.14840	0.21878	1.12504	0.08314	0.16149	0.79534	0.21657	-0.08656	0.58355	0.14886	0.14564	0.95382	0.18117	0.04911	0.75976	0.13185	-0.11488	0.49792	0.17529	0.06142	0.88308	0.17281	0.06847	1.35749	0.16960	0.08634	1.13206	0.08723	0.05249	0.79619
925	0.16947	0.18198	0.87877	0.14682	0.21926	1.34835	0.14870	0.21868	1.12415	0.08386	0.15983	0.79493	0.21642	-0.08729	0.58052	0.14831	0.14570	0.94981	0.18098	0.04900	0.75647	0.13180	-0.11578	0.49484	0.17533	0.06146	0.88308	0.17266	0.06855	1.35738	0.16970	0.08638	1.13198	0.08725	0.05256	0.79621
926	0.17009	0.18093	0.87829	0.14677	0.22050	1.34769	0.14903	0.21856	1.12324	0.08453	0.15817	0.79456	0.21627	-0.08798	0.57750	0.14777	0.14584	0.94588	0.18083	0.04889	0.75323	0.13174	-0.11659	0.49178	0.17540	0.06148	0.88309	0.17251	0.06866	1.35729	0.16979	0.08639	1.13191	0.08730	0.05255	0.79624
927	0.17070	0.17990	0.87782	0.14676	0.22155	1.34696	0.14939	0.21842	1.12231	0.08515	0.15654	0.79425	0.21615	-0.08862	0.57452	0.14728	0.14604	0.94207	0.18071	0.04880	0.75001	0.13167	-0.11729	0.48875	0.17549	0.06144	0.88309	0.17235	0.06879	1.35722	0.16984	0.08635	1.13182	0.08737	0.05243	0.79627
928	0.17131	0.17891	0.87738	0.14675	0.22238	1.34619	0.14979	0.21829	1.12142	0.08573	0.15499	0.79400	0.21608	-0.08923	0.57157	0.14687	0.14629	0.93835	0.18064	0.04874	0.74674	0.13163	-0.11789	0.48577	0.17558	0.06130	0.88308	0.17219	0.06891	1.35718	0.16984	0.08624	1.13174	0.08745	0.05218	0.79627
929	0.17193	0.17797	0.87697	0.14672	0.22302	1.34544	0.15022	0.21816	1.12058	0.08631	0.15352	0.79378	0.21609	-0.08981	0.56864	0.14657	0.14666	0.93469	0.18062	0.04868	0.74337	0.13164	-0.11841	0.48282	0.17566	0.06105	0.88305	0.17204	0.06901	1.35719	0.16981	0.08609	1.13168	0.08755	0.05182	0.79624
930	0.17257	0.17706	0.87659	0.14664	0.22347	1.34473	0.15066	0.21802	1.11980	0.08693	0.15213	0.79356	0.21616	-0.09037	0.56572	0.14640	0.14721	0.93104	0.18065	0.04860	0.73991	0.13169	-0.11885	0.47988	0.17577	0.06071	0.88300	0.17194	0.06905	1.35725	0.16976	0.08591	1.13167	0.08769	0.05137	0.79617
931	0.17322	0.17616	0.87621	0.14654	0.22380	1.34405	0.15108	0.21787	1.11908	0.08760	0.15080	0.79328	0.21624	-0.09090	0.56281	0.14638	0.14799	0.92737	0.18073	0.04847	0.73640	0.13175	-0.11920	0.47693	0.17593	0.06030	0.88294	0.17189	0.06904	1.35737	0.16972	0.08576	1.13175	0.08790	0.05084	0.79607
932	0.17386	0.17525	0.87581	0.14641	0.22406	1.34337	0.15147	0.21772	1.11835	0.08829	0.14954	0.79294	0.21631	-0.09139	0.55989	0.14651	0.14896	0.92373	0.18081	0.04830	0.73290	0.13180	-0.11943	0.47395	0.17616	0.05985	0.88288	0.17187	0.06901	1.35757	0.16971	0.08566	1.13192	0.08819	0.05025	0.79596
933	0.17447	0.17433	0.87539	0.14629	0.22430	1.34267	0.15181	0.21759	1.11759	0.08898	0.14837	0.79252	0.21633	-0.09180	0.55697	0.14670	0.14999	0.92021	0.18088	0.04811	0.72948	0.13180	-0.11955	0.47095	0.17645	0.05936	0.88281	0.17183	0.06903	1.35784	0.16974	0.08560	1.13216	0.08856	0.04960	0.79583
934	0.17504	0.17341	0.87492	0.14619	0.22455	1.34191	0.15213	0.21747	1.11676	0.08964	0.14731	0.79201	0.21629	-0.09211	0.55402	0.14686	0.15090	0.91684	0.18091	0.04794	0.72620	0.13176	-0.11956	0.46791	0.17677	0.05880	0.88272	0.17169	0.06918	1.35819	0.16978	0.08557	1.13244	0.08896	0.04887	0.79568
935	0.17557	0.17248	0.87439	0.14612	0.22482	1.34111	0.15243	0.21733	1.11588	0.09023	0.14637	0.79141	0.21621	-0.09230	0.55106	0.14690	0.15158	0.91362	0.18092	0.04780	0.72307	0.13170	-0.11951	0.46486	0.17708	0.05813	0.88261	0.17141	0.06950	1.35859	0.16981	0.08556	1.13272	0.08935	0.04803	0.79551
936	0.17603	0.17152	0.87379	0.14611	0.22506	1.34026	0.15273	0.21711	1.11495	0.09076	0.14551	0.79072	0.21608	-0.09239	0.54809	0.14677	0.15199	0.91050	0.18090	0.04765	0.72010	0.13162	-0.11945	0.46179	0.17738	0.05729	0.88248	0.17101	0.07000	1.35897	0.16979	0.08553	1.13295	0.08971	0.04705	0.79533
937	0.17641	0.17054	0.87312	0.14617	0.22527	1.33938	0.15301	0.21678	1.11399	0.09120	0.14470	0.78993	0.21589	-0.09240	0.54513	0.14646	0.15212	0.90742	0.18086	0.04748	0.71724	0.13150	-0.11942	0.45874	0.17768	0.05627	0.88230	0.17055	0.07064	1.35929	0.16970	0.08548	1.13309	0.09005	0.04588	0.79514
938	0.17668	0.16952	0.87238	0.14630	0.22540	1.33844	0.15330	0.21635	1.11299	0.09154	0.14390	0.78905	0.21562	-0.09237	0.54222	0.14601	0.15204	0.90433	0.18081	0.04728	0.71441	0.13133	-0.11944	0.45575	0.17801	0.05508	0.88207	0.17013	0.07137	1.35949	0.16955	0.08540	1.13312	0.09040	0.04451	0.79490
939	0.17683	0.16845	0.87154	0.14649	0.22549	1.33743	0.15359	0.21585	1.11192	0.09176	0.14305	0.78807	0.21529	-0.09236	0.53936	0.14550	0.15183	0.90121	0.18075	0.04705	0.71155	0.13106	-0.11944	0.45283	0.17839	0.05370	0.88176	0.16981	0.07212	1.35952	0.16941	0.08529	1.13302	0.09079	0.04289	0.79461
940	0.17687	0.16730	0.87063	0.14674	0.22556	1.33632	0.15386	0.21533	1.11076	0.09189	0.14209	0.78701	0.21492	-0.09236	0.53653	0.14501	0.15159	0.89804	0.18068	0.04682	0.70864	0.13070	-0.11937	0.44997	0.17886	0.05214	0.88136	0.16958	0.07288	1.35939	0.16931	0.08512	1.13278	0.09126	0.04100	0.79424
941	0.17684	0.16603	0.86966	0.14705	0.22568	1.33513	0.15412	0.21481	1.10950	0.09194	0.14096	0.78591	0.21455	-0.09239	0.53373	0.14461	0.15138	0.89484	0.18059	0.04662	0.70567	0.13028	-0.11920	0.44717	0.17939	0.05040	0.88087	0.16938	0.07368	1.35908	0.16931	0.08486	1.13237	0.09180	0.03885	0.79382
942	0.17680	0.16464	0.86864	0.14744	0.22587	1.33384	0.15439	0.21431	1.10817	0.09195	0.13964	0.78482	0.21426	-0.09245	0.53093	0.14436	0.15124	0.89163	0.18050	0.04648	0.70269	0.12985	-0.11892	0.44440	0.18000	0.04849	0.88034	0.16919	0.07453	1.35863	0.16943	0.08451	1.13179	0.09240	0.03645	0.79335
943	0.17681	0.16312	0.86759	0.14789	0.22615	1.33248	0.15467	0.21383	1.10678	0.09197	0.13814	0.78376	0.21408	-0.09256	0.52814	0.14428	0.15120	0.88840	0.18041	0.04635	0.69972	0.12947	-0.11856	0.44166	0.18064	0.04642	0.87979	0.16901	0.07548	1.35806	0.16965	0.08406	1.13106	0.09305	0.03387	0.79286
944	0.17690	0.16151	0.86654	0.14835	0.22653	1.33107	0.15496	0.21340	1.10536	0.09202	0.13651	0.78275	0.21402	-0.09272	0.52536	0.14434	0.15127	0.88517	0.18034	0.04619	0.69677	0.12920	-0.11818	0.43893	0.18128	0.04424	0.87925	0.16887	0.07653	1.35739	0.16993	0.08355	1.13022	0.09373	0.03117	0.79235
945	0.17710	0.15981	0.86546	0.14879	0.22704	1.32963	0.15527	0.21299	1.10392	0.09215	0.13476	0.78177	0.21404	-0.09292	0.52259	0.14452	0.15144	0.88196	0.18028	0.04596	0.69383	0.12902	-0.11785	0.43620	0.18186	0.04200	0.87872	0.16877	0.07769	1.35663	0.17021	0.08305	1.12928	0.09441	0.02840	0.79182
946	0.17740	0.15806	0.86437	0.14913	0.22768	1.32815	0.15558	0.21261	1.10244	0.09237	0.13293	0.78078	0.21407	-0.09313	0.51984	0.14478	0.15166	0.87877	0.18021	0.04566	0.69086	0.12892	-0.11764	0.43345	0.18234	0.03973	0.87821	0.16867	0.07895	1.35577	0.17043	0.08258	1.12823	0.09501	0.02562	0.79127
947	0.17778	0.15626	0.86327	0.14934	0.22841	1.32661	0.15586	0.21222	1.10093	0.09270	0.13099	0.77976	0.21408	-0.09336	0.51711	0.14508	0.15189	0.87563	0.18011	0.04531	0.68786	0.12886	-0.11756	0.43070	0.18273	0.03747	0.87770	0.16852	0.08027	1.35477	0.17057	0.08218	1.12708	0.09551	0.02286	0.79072
948	0.17820	0.15440	0.86214	0.14938	0.22914	1.32496	0.15610	0.21184	1.09936	0.09313	0.12893	0.77869	0.21406	-0.09361	0.51440	0.14536	0.15209	0.87257	0.17998	0.04496	0.68485	0.12882	-0.11760	0.42795	0.18305	0.03519	0.87715	0.16829	0.08162	1.35361	0.17065	0.08186	1.12581	0.09590	0.02013	0.79018
